text,TextBlob_Subjectivity,TextBlob_Polarity,TextBlob_Analysis
@AZ_Brittney If he lived up to his promises. But instead we got huge deficits. Really high inflation especially hig… https://t.co/4rklBLzbuo,0.8133333333333334,0.18666666666666668,positive
@dana_marlane So Chipotle stock is a leading indicator of the real economy? Thats new to me. No need to track credi… https://t.co/DrTcprfdy0,0.3772727272727273,0.16818181818181818,positive
"@EPBResearch Really good stuff, and largely what I've been trying to tell people I know. The optimism of a soft lan… https://t.co/KFdbtQzLAq",0.4595238095238095,0.33809523809523806,positive
"Joe Bidenhood. Steals from the middle class &amp; gives to the rich

#Biden #recession #inflation https://t.co/sVrM4GGLjY",0.375,0.1875,positive
People Aren’t Buying McDonald's Fries Because The Economy Sucks https://t.co/oDiNFL3kUX,0.3,-0.3,negative
@INArteCarloDoss Most thought the Covid stimulus would wear off and we'd fall into recession.... instead it seems l… https://t.co/tQmQR5zr3y,0.5,0.5,positive
@KamalaHarris Inflation has caused a recession. Everything costs more. Banks are closing. Massive layoffs. Economic… https://t.co/j7X3dlKdYQ,0.5666666666666667,0.2333333333333333,positive
@juokaz And I guess we will ignore the whole FX headwind and EU retail recession as well?,0.4,0.2,positive
@kinzbee13 new swiftie conversion rate just dropped the recession is hitting everyone idk,0.45454545454545453,0.13636363636363635,positive
@JoeBiden @RockerMan_198 Who will pay for it ? This country is already in the hole 32 trillion dollars and in a rec… https://t.co/8vVUP5S3IZ,0.0,0.0,neutral
@UmbrineFatima @RWJBoon Define affluence??? The 2008 recession?,0.0,0.0,neutral
"All these indicators are pointing to a recession soon mean while americans buying property, crypto, and stocks geeking save your $",0.6875,-0.3125,negative
having $ and credit ready for when the recession hit is CRITICAL the whole economy buying assets rn thinking there gonna appreciate tripping,0.5666666666666668,0.13333333333333333,positive
"For every White House, the goal is fast-churning economy but new numbers show it was more of a crawl in the first q… https://t.co/I34zEqZoJQ",0.4646464646464647,0.09772727272727273,positive
This is why the most important development during Covid was the (re)discovery of fiscal policy as a tool to drive p… https://t.co/3md9hlE2Ya,0.75,0.45,positive
Non-serious take: this Leafs playoff run is going to singlehandedly stop the Canadian economy from entering a recession,0.6666666666666666,-0.3333333333333333,negative
"@RJB_Financial As far as recession, go, I think this is just the aperitif. 2022 was about inflation and rising rate… https://t.co/CJnEcwQHvh",0.5,0.05,positive
Leafs make it to round 2 - recession confirmed!!!,0.7,0.1,positive
"Mar real PCE flat as consumers plow their higher disposable incomes into savings, possibly b/c they anticipate… https://t.co/HbxfK9LH6h",0.48125,0.10625000000000001,positive
"You are poor and we are in a recession, focus. https://t.co/a8qykGTngG",0.6,-0.4,negative
"Amazon offered a downbeat outlook on domestic consumer spending, joining the likes of UPS and 3M amid growing conce… https://t.co/f9qlXtX7qd",0.1,0.0,neutral
@SheepTrades @GameofTrades_ Tech for sure. Some in the service industry. I do automation sweeping many fields after… https://t.co/0Hb15gJMMO,0.6944444444444444,0.5,positive
"@LibsAreSoDumb @OpossumWarfare Oh no honey, i learned during the pandemic conservatives dont have a handle on basic… https://t.co/8MUyXVQ3LQ",0.125,0.0,neutral
@f_the_leftists @GovKathyHochul Bidens jobs are all CDL drivers or plumbers. I'm educated and not able to take some… https://t.co/w47xD1fKnb,0.625,-0.25,negative
"This graph shows that for the past 55 years, whenever the Fed has raised interest rates to combat high inflation (C… https://t.co/v9pZXHNHWc",0.39499999999999996,-0.045,negative
"@tracy68683668 西部在涨，东部在涨。当西部传导到东部的时候就是美国Mild recession 的时间点，如果非要加一个期限，我觉得是今年十月份。小翠考个地产经纪牌吧，加入我们公司eXp,美国增长速度最快的地产公司，年薪百万不是梦。🤓",0.5,0.3333333333333333,positive
That allows Bob to return to the crowd with the eventual outcome being a monetary induced policy recession.  Bob th… https://t.co/A3wUZZGk8m,0.0,0.0,neutral
@RJB_Financial I agree with you that’s where we are headed. The question is what is the path? Are we going into a d… https://t.co/5ScLWNV4ci,0.0,0.0,neutral
@MalibuMiss1 @DaveSteeves6 @MeidasTouch @LauraLoomer AIG all over again attempt to cause recession in Congress Too Big to Fail,0.19999999999999996,-0.25,negative
@IGorbadei @TheELongWave @MarketCdn @FORMAFIST @JustinTrudeau And South Korea did not have a private or household d… https://t.co/Htaf4DPYxz,0.375,0.0,neutral
"@unusual_whales Printing money non stop since 2008 (Quantitative Easing) led to a bloated money supply (M2), Inflat… https://t.co/bgoQXEEdFd",0.0,0.0,neutral
"MAS, EDB data support UOB warning of mid-2023 tech recession in S'pore - are jobs at risk? #data #EDB #jobs #MAS… https://t.co/Sm30OvsNBG",0.0,0.0,neutral
@MurphysFlawPC @KamalaHarris I might actually agree with this.  Have more jobs been added in their term than any ot… https://t.co/6a7TlMKcYA,0.3,0.25,positive
"@stephen_taylor Realistically, like every other election, it will hinge on the state of the economy. If the US goes… https://t.co/ujXGUiV6kz",0.375,-0.125,negative
"@wizard6691 @CBSNews It didn't, we a pandemic in case you missed it!

Come to think of it, we didn't have a recessi… https://t.co/dRq2hbyqmr",0.0,0.0,neutral
"@nationalpost Hmmm let see, forced lockdowns, high inflation. Recession!! Maybe just maybe.",0.37,-0.07000000000000002,negative
@joshuatopolsky Let’s see if BlueSky survives the coming recession.,0.0,0.0,neutral
@LePapillonBlu2 Not anymore. Since the meddled in the 2000 election. Bush brought us Iraq and Afghanistan. And the great recession of 2008.,0.75,0.8,positive
"@nexta_tv UK is at 75% risk of recession, and some already believe the recession has started. People hardly can aff… https://t.co/oMOJyeMCQI",0.5416666666666666,-0.2916666666666667,negative
if a Mild recession happens that Virtually spells the end of Inflation in the U.S a mild recession is not strong en… https://t.co/TxvATeECKE,0.5777777777777778,0.15,positive
@mamalopez23 @DineshDSouza Obama inherited a recession from Bush II that began in December 2007 and ended in June 2… https://t.co/uALsd4ue04,0.0,0.0,neutral
What recession? https://t.co/Tk18ycFJ14,0.0,0.0,neutral
Why hasn’t the head of the Biden Crime Syndicate Joey been impeached he’s has been taking bribes from our enemies f… https://t.co/TOCXSpcBkV,0.0,0.0,neutral
@jimcramer Sure. Buy a retailer heading into a recession. Smart move Einstein.,0.7658730158730158,0.35714285714285715,positive
"@Mark_IKN Jerome was caught by Fake Zelensky disc jockeys and told Fake Zelensky ""two hikes and a recession is here""",1.0,-0.5,negative
"@crampell @chrislhayes Journalistic malpractice to frame this issue in any other way than:

THE REPUBLICAN PARTY OP… https://t.co/PuWM5QhIK2",0.375,-0.125,negative
@frankoz95967943 Well we haven’t had a proper recession in a LONG time. At least some things are getting back to normal.,0.30999999999999994,-0.039999999999999994,negative
"@KamalaHarris Put down the crack pipe.

You created a recession and now we have bank failures, high interest rates and layoffs",0.4144444444444444,0.0022222222222222088,positive
"Double tap to Affirm ✔️
@push_amz builds, scales, and manages Amazon stores for never-before Amazon sellers— genera… https://t.co/Sd23Rj9Me6",0.0,0.0,neutral
Layoffs and low consumer spending may lead to a recession https://t.co/NDRAJZSKmI,0.3,0.0,neutral
"&gt;foreign war
&gt;sars is back
&gt;global recession
&gt;people excited and playing  mw2 and re4
&gt;weirdos spamming slurs

Fuck we're in new game plus",0.3327922077922078,-0.0590909090909091,negative
"As Canada's economy sees a possible recession in the near future (economic growth, per @StatCan_eng, was 0.1% in Fe… https://t.co/n0iQESlZ1z",0.43124999999999997,0.07500000000000001,positive
@ninaturner Amen! In 2012 (during the recession) I was interviewed 3 times for a halfway decent paying job and then… https://t.co/61CJj0JO48,0.6666666666666666,0.16666666666666666,positive
"Watch what they do, not what they say! #economy no #economicgrowth , lack of a #BidenBoom, #transitory #lies, we ca… https://t.co/Rx9HPKChEW",0.0,0.0,neutral
@JaredVannett Like all the recession-mongering that goes on this website?,0.0,0.0,neutral
"@Spursmedic @_colourorange @LawrenceLepard 2. Zoom out. 13 years a very short speck of history, and the post-Tether… https://t.co/hFP3XLGQZo",0.39,0.0,neutral
"NEW YORK, April 28 (Reuters) - Economically sensitive areas of the U.S. stock market are flashing warnings over gro… https://t.co/jcf41C9BDZ",0.6772727272727272,0.11818181818181818,positive
"Almost two-thirds of chief economists believe a global recession is likely in 2023;
of which 18% consider it extrem… https://t.co/I7F97szmFX",0.5,0.0,neutral
Fed’s Powell was tricked into a phone call from Russian pranksters https://t.co/ewYhCXts2b,0.0,0.0,neutral
"@BradHuston @grimacemcdonal1 It's clickbait for the poor.

Why else does recession-mongering drive such engagement?",0.55,-0.2,negative
"Experts shared insights on ""How Businesses are Bracing for a Potential #Recession"" - https://t.co/ZMbhdWDCpU

Speci… https://t.co/kwUCZUaqaT",1.0,0.0,neutral
"Understanding the basics of Medigap Policies/Stocks remained resilient last week amid mixed earnings reports, hawki… https://t.co/WAIrb33E3r",0.15833333333333333,0.0,neutral
"@bobbylight312 @Chewb3rt @MayoIsSpicyy Sure bro , go back to your little echo chamber of like minded buffoons and w… https://t.co/uLiAOOcYPn",0.46296296296296297,0.10416666666666667,positive
@sebbaseballss The great recession is coming bunch of these guys will fold up. Keep doing it the right way,0.6428571428571428,0.5428571428571429,positive
"D. Cheney: Trump's the greatest threat to American proper, and I even worked for Jr. Bush thru 9/11 and help trigge… https://t.co/UCRkd952TB",0.3666666666666667,0.3333333333333333,positive
Every couple of days Yellen and Powell say the same thing. Then Biden says same thing. All the while inflation goes… https://t.co/WKpl6hYMY3,0.125,0.0,neutral
"@AtlanteCol11052 @angin184 Oh wow, I can't believe Crocs shares are slipping today. Who would have thought that a c… https://t.co/CznAdx9Yru",0.55,0.0,neutral
"@IAmPoliticsGirl 401ks down, record inflation going back up, gas is back over $4 and the reserves are depleted, we… https://t.co/bOPbRhDebR",0.09629629629629631,-0.051851851851851864,negative
I said this 12-18 months ago: the next 5-10 years of American life will be starkly different than the previous 10-2… https://t.co/xuNJPQCP50,0.19166666666666665,-0.041666666666666664,negative
"@HughEverett @joshtpm So you're saying Republicans must force a default, plunging us into a likely global depressio… https://t.co/jhCF9o7Dtn",0.5,0.0,neutral
"JUST IN - Taiwan sinks into recession, economy contracts by 3% in the first quarter - worse than expected.

@disclosetv",0.33333333333333337,-0.0875,negative
"@jbouie People eschew ""the trades"", but it's an honest living, and pretty recession proof. People fix things b/c th… https://t.co/oaGM7bvhp8",0.95,0.425,positive
"interest rate cuts and positive news in this direction, economic data away from recession are positive for $hd",0.43030303030303024,0.21818181818181817,positive
"@conorsvan1 have to agree. I just don't see the conditions where vancouver real estate is ever cheap, ever.  maybe… https://t.co/6an3KGRcIi",0.5,0.30000000000000004,positive
@cryptonacks @Mayhem4Markets To recession or not to recession. 100000 tech jobs here or there. Meh,0.0,0.0,neutral
Republicans could precipitate a “global financial catastrophie” by holding the debt ceiling hostage according to Ca… https://t.co/lrL3W0Qus3,0.0,0.0,neutral
"@areacode416 I won’t even give the article the time of day, but based on the headline he is not an investor, becaus… https://t.co/D5lgC7lGch",0.0,0.0,neutral
@daniel_foch @Empire_Living What recession broo @SirOfFinance,0.0,0.0,neutral
"As the stock market declines and the Fed hikes rates, recession fears are rising. Here’s what to know about recessi… https://t.co/QAUJbI1HJy",0.0,0.0,neutral
"@TheDemocrats @lorac328 Even though the FED is doing everything possible to take us into a recession. 

Thank you D… https://t.co/VP39gzomWO",1.0,0.0,neutral
"@Tplane19 @colossusPhD @theJagmeetSingh Did the CEO increase prices beyond inflationary rates, thus increasing infl… https://t.co/b4Gv6kMZAM",0.0,0.0,neutral
@goodolecharlie 5 or more if their a recession . Ken pexton won by 10.,0.5,0.5,positive
"in a recession with inflation so high, does #thesocialCTV ever give back to Working Class issues or is their Taxpay… https://t.co/ZsqOrUxAKL",0.26999999999999996,0.08,positive
@blm860 Shit I got a couple grams only cuz of this recession atm 😂🤣,0.9,-0.1,negative
@DavidSacks @LHSummers @federalreserve @DavidWestin @BloombergTV meet you halfway and we call it a “slow recession”,0.39999999999999997,-0.30000000000000004,negative
"@DilksJay In my VERY uninformed (and sometimes pathetically and inappropriately optimistic) opinion, the last 2 tra… https://t.co/8nUwEqzzET",0.18333333333333332,0.1,positive
"@nypost ""Influencer"" we need a recession",0.0,0.0,neutral
"Interest rates going up in 2022, the federal reserves complacency on inflation, and the fallout from PPP loan forgi… https://t.co/By6ulRg3uH",0.0,0.0,neutral
@EnronChairman We need a recession,0.0,0.0,neutral
"@JohnWickPencil Tough industry in general, plenty of recession fear and concerns about normalization on prices. Tou… https://t.co/CsDtv9LLh2",0.6666666666666667,-0.16944444444444445,negative
@realCryptorich Buy $RBIF #RoboInu @RGI_info and thank me later https://t.co/emDh95exUy,0.0,0.0,neutral
"@FuzzyWuzzyTO It's happening in a lot of places as people whisper ""recession.""
Nothing worse for morale or producti… https://t.co/fRSwMGcaTI",0.6,-0.4,negative
@RyanDetrick Yeah. Recession. Lol,0.7,0.8,positive
@BobEUnlimited I think the biggest thing is the lag effect on the consumer that no one realizes. It takes a long ti… https://t.co/qOav3DmvOJ,0.4,-0.05,negative
"Europe’s economy skirted a recession, underlining its surprising resilience despite war in Ukraine, banking strains… https://t.co/f95K9lRaXl",0.5,0.7,positive
@RejectAllLaws @Tommy_2Tall @mpg5454 @KiloHertz @SenTedCruz What the chart shows about Obama is that he took office… https://t.co/LOr4BjUE25,0.0,0.0,neutral
The women at the view are touting Joe biden's accomplishments which they have named none The country is not in good… https://t.co/3yRvvu6BZW,0.6000000000000001,0.7,positive
"@Victorshi2020 Government spending cuts will push the American economy into Recession, FYI. This would be the best… https://t.co/ooS1JDPHFP",0.15,0.5,positive
"They All Busted Out LOL

Too Bad I Was DEAD SERIOUS!

It’s 2023 &amp; Ecomm Brands Are Thriving Even After A , Extreme… https://t.co/dcqrK0oSm4",0.6866666666666666,-0.11166666666666662,negative
"@BeatRhymeLists Cherry Wine 
Thun
Recession Proof",0.0,0.0,neutral
@gswcowboy @CardPurchaser In my personal opinion he has that Zion hype and his cards were booming before the recess… https://t.co/3Ax73BdjHZ,0.3,0.0,neutral
@SenTedCruz The national debt has risen by almost $7.8 trillion during Trump’s time in office. Before that during G… https://t.co/qNZ4gqlX2X,0.0,0.0,neutral
"@RepClayHiggins Clinton left a budget surplus
Obama took us out of recession
Biden stopped a yearly growing deficit
Shall I say no more?",0.25,-0.125,negative
"My 8 y/o, a true patriot, struts through the farmers market with a 20 of gift money in his pocket, certain he can s… https://t.co/JAX67ptL8F",0.6107142857142858,0.28214285714285714,positive
@SmindCrypto @worldranking_ @stats_feed cause its already in recession ???,0.0,0.0,neutral
"@TheLeoTerrell If the economy is growing, then we don’t have a recession.",0.0,0.0,neutral
@jbdridgebacks @Jimmyjude13 @darioperkins Too close to election. Recession is for anybody who pays taxes or isn’t trans. Trans thriving,0.0,0.0,neutral
"@EPBResearch Wait till the collateral problem becomes credit-derived instead, in a recession @EPBResearch.
Well done as usual.",0.25,-0.25,negative
@thejefflutz @MuldoonMartin @cvalente28 @herbertong works both ways.  legacy will have more new models on the marke… https://t.co/9RdbKNsQ4j,0.4772727272727273,0.3181818181818182,positive
"@SpeakerMcCarthy Complaining about inflation, inflation actually reduces burden of debt for the future.

You just want a recession.",0.1125,0.0,neutral
"Terrific insight from Gregory Herbert, SVP EMEA at Dataiku, on how companies can optimize their #techplatforms in t… https://t.co/YWikdTf2Z1",1.0,0.0,neutral
Economists had hoped economic growth would clock in closer to 2%. https://t.co/9zkpVY0goh https://t.co/Yr0WxoT6ZV,0.2,0.2,positive
"@SpeakerMcCarthy Kevin, please understand that your draconian debt ceiling proposal will cause recession then a rou… https://t.co/mAhxKDGOcH",0.0,0.0,neutral
"This summer, a lot of those girls you slid into DMs back in January will begin to feel the effects of the recession.",0.0,0.0,neutral
"@ManyBeenRinsed You are a funny guy. We go in a recession, people start losing their jobs. BOC will cut rates and housing will collapse?",1.0,0.25,positive
"Wall Street Week Ahead: Recession Worries Simmer Beneath US Stock Market Rally -
https://t.co/1pmzdSEzzy",0.0,0.0,neutral
@LHSummers @federalreserve @DavidWestin @BloombergTV Recession is more likely. Can't get jobs and wage inflation under control without it.,0.75,0.25,positive
@_lilKitsune @kemimarie I believe the cost of what I looking to get into was coding about 50k I unfortunately can’t… https://t.co/ZD7lW1Uk7q,1.0,-0.5,negative
@TurndabaIIova @rp_polirea Deponed if economy get worst his favoriteabilty might be in the hight 40s  if their a recession.,1.0,-1.0,negative
@nd_joyce @JeremyTColes @HPbasketball How is it a big deal? There’s literally a war and recession on the way and yo… https://t.co/ASUfQbq95F,0.1,0.0,neutral
"@SMB_Attorney What is the semi-passive recession-proof cash generating small business one can buy for $500,000 or less - in California?",0.23333333333333334,-0.20833333333333331,negative
"@leadlagreport You are not saying crash. Possibility that it could be a crash, high risk or low risk? Also recessio… https://t.co/0mhGqyq8nV",0.41999999999999993,0.08,positive
A look at recession probabilities https://t.co/oqDk4CR9VR https://t.co/QAGn7CFKnE,0.0,0.0,neutral
@SamanHabibi_RE All the depression and talks about a recession disappear when there’s clearly sunny skies out,0.3833333333333333,0.10000000000000002,positive
A look at recession probabilities for year 2023,0.0,0.0,neutral
What’s good with Uber prices in lately? We in a recession or something?,0.6000000000000001,0.19999999999999998,positive
#SocialImpact programs should build toward essential status regardless of the state of the economy. Let’s talk abou… https://t.co/LiuoGIEjyE,0.3,0.0,neutral
@FOSSpatents @CMAgovUK Yes government’s and their new penchant for standing up for the best interest of consumers i… https://t.co/fIlOaleJ4z,0.37727272727272726,0.5681818181818181,positive
"The recession, is here.",0.0,0.0,neutral
The Fed may be done raising rates. Many investors have given up on the stock market since it hasn't done much in th… https://t.co/hCxALlr8yq,0.35,0.35,positive
@BenjiSales We’re entering an global economic slowdown before a recession due to the rampant inflation of prices an… https://t.co/qDJVeuszzl,0.19166666666666665,0.025000000000000005,positive
"@SamRamani2 Russia is in recession now. This is a shit graph, all the recession talk last year didn't meet the pred… https://t.co/Aa1zqgbrox",0.43333333333333335,-0.1,negative
"It’s surprising to hear the recession predictions on @bsurveillance and in biz news outlets, without any discussion… https://t.co/gZONR22bMp",0.5,0.7,positive
"Implement These Expert Tips and Tools to Recession-Proof Your Business.
  https://t.co/jLi7vQ5ZXQ https://t.co/UoT6tUDDzM",0.0,0.0,neutral
no Democrats aren’t guaranteed to win the Presidency or House in 24.  even if there isn’t a recession or new maps i… https://t.co/HsmkIQRw5i,0.42727272727272725,0.4681818181818182,positive
Implement These Expert Tips and Tools to Recession-Proof Your Business https://t.co/ZdLZqRDQzV,0.0,0.0,neutral
Nouriel Roubini says a hard-landing recession or entrenched inflation are the only 2 possible outcomes as the Fed b… https://t.co/D4zkIQ5jIq,0.8472222222222222,-0.09722222222222222,negative
@JoeBiden Then why is the inflation rate at 20% and the dollar is no longer the reserves currency and banks are fai… https://t.co/6AT40XSMg8,0.0,0.0,neutral
@funnystemcells @CJ0pp3l Some of these are far ahead of pricing in a recession. Think they will be range bound in a… https://t.co/drRTUtITBv,1.0,0.1,positive
Analysis: Sweden faces recession as housing market troubles take toll on economy (who knew that central bank-blown… https://t.co/kuoJ4nZGB2,0.25,0.0,neutral
Are we in a recession?,0.0,0.0,neutral
"@davidmwessel It’s been their forecast since late last year. Nothing new. Moreover, if right, it would be one of th… https://t.co/FATRKiH9tY",0.4142316017316017,0.030519480519480516,positive
Only being able to find temp work is the fourth horseman of the recession,0.5416666666666666,0.16666666666666666,positive
"@WuffettBarken 3/n A recession will surely come as night follows day.

I’m not sure if shorting stocks and going lo… https://t.co/3UokVAVSzM",0.8888888888888888,0.125,positive
This really doesn’t look like a recession - Axios https://t.co/nM8duCosfB,0.2,0.2,positive
@Wuggaaaaa_ Because not every bank account is free. Because people are living in a delusional world where they are… https://t.co/cwufwVm0xX,0.8,0.4,positive
US &amp; Canada #Economy &amp; #Construction #Charts #Commentary https://t.co/hZ9MrWbvTn #business #banking #developers… https://t.co/9HNPRn8EJ1,0.0,0.0,neutral
US &amp; Canada #Economy &amp; #Construction #Charts #Commentary https://t.co/hZ9MrWbvTn #business #banking #developers… https://t.co/XVE18KYKpE,0.0,0.0,neutral
@Theholisticpsyc https://t.co/bFu8hlIzkQ,0.0,0.0,neutral
@RepJeffries Bull shit the Democrat have already did that we defaulted 3 months ago when the bank went bankrupt 3 m… https://t.co/9UUuVFyZS0,0.8,-0.2,negative
"@DryOldFox1 @simonateba @JoeBiden We’ve been in recession, they only added that to the list of terms they want kept… https://t.co/k0Wr1UNFLu",1.0,0.0,neutral
It’s truly the recession because flats are having a serious comeback—what the heck,0.6666666666666666,-0.3333333333333333,negative
@The_JL_Podcast @CollinRugg Big recession coming this year. I know benefit receiving losers don’t care but working people will,0.15000000000000002,-0.1,negative
"We have multiple members of Congress who have guided Americans right Into recessions. 
So much so, we’ve redefined… https://t.co/YXKojQPcJF",0.24523809523809526,0.1619047619047619,positive
"With layoffs affecting many all over the country, now’s the best time to a career with a recession-proof institutio… https://t.co/zBMV19HN1A",0.4,0.75,positive
"@daniel_foch i guess it’s sarcasm, nothing out there is indicative of recession, jobs, consumer behaviour, real estate prices ….",0.30000000000000004,0.2,positive
Your administration doesn't work either take a look at the economy. The big recession is coming. https://t.co/uqWfARwIWu,0.1,0.0,neutral
@naeem55jk1 @worldranking_ @stats_feed Already in recession,0.0,0.0,neutral
@RepDonaldsPress @PressSec Your rebuttal is full of rhetoric that has no evidence based data to support it. This wh… https://t.co/9aliStaNaD,0.55,0.35,positive
"What are Bear arguments against a further market rise. They are usually used each decade:

- Only a few stocks are… https://t.co/e3zkKfSIhn",0.4625,-0.1125,negative
@VisionsofAI @Mr_Derivatives That wasn’t my point. I was discussing the commentary switch on FinTwit. Nobody is tal… https://t.co/5ng6DVtKk4,0.0,0.0,neutral
@POTUS I like so much I see in these Biden posts. They do not match reality of economic friends and allies fleeing… https://t.co/aP5ox2cfq2,0.2,0.2,positive
"@GovRonDeSantis JFC....Can we just stay on course for ONCE! 
Worry about taxes, the recession, inflation, the loomi… https://t.co/WQVu5uXcDq",0.0,0.0,neutral
"@TheWakeninq Not in recession
Inflation steadily dropping from its peak
Maria Bartiromo not a real journalist",0.4,0.033333333333333326,positive
"@MaxEvansUMP @liz_churchill9 Not in recession
Inflation steadily dropping from its peak
Maria Bartiromo not a real journalist",0.4,0.033333333333333326,positive
"The recession and high inflation can be a stressful time, but there are ways to stay calm. Here are a few tips:… https://t.co/jUGDJfwdTs",0.4633333333333334,0.08666666666666668,positive
@chiproytx @HouseGOP This is a lie and your proposals will put the country into a recession.,0.0,0.0,neutral
Tom Ford retiring and selling to Estée Lauder. Mugler dropping a diffusion line with H&amp;M. This recession about to be horrific.,1.0,-1.0,negative
Amazon does better than expected in their earnings report during a recession. Still think you can’t make money on Amazon in 2023?,0.45,0.2,positive
#SmallBusinessFinance Implement These Expert Tips and Tools to Recession-Proof Your Business https://t.co/6igstrPQrf,0.0,0.0,neutral
"A way to avoid a recession in Canada is force grocery prices down(taking away tax breaks, windfall tax on book valu… https://t.co/wnp6Q7uLg3",0.2888888888888889,-0.15555555555555559,negative
Nobody saw the economy taking this kind of rollercoaster ride when Gen9 began. Pandemic and post-pandemic economies… https://t.co/1zjFAf54S0,0.9,0.6,positive
Implement These Expert Tips and Tools to Recession-Proof Your Business #SmallBusinessFinance… https://t.co/Y2QJVypb0O,0.0,0.0,neutral
Wall St Week Ahead Recession worries simmer beneath US stock market rally - Reuters https://t.co/JEp7bQ1kiC,0.0,0.0,neutral
"@BizarroTrump10 @thatdayin1992 👆🏾Oh, look at the “vote Blue no matter who” shill making excuses for a demented, ger… https://t.co/3nMr5IwQeL",0.1,0.0,neutral
"Home prices don’t always fall during a recession. In fact, more often than not, they rise. If you’re worried about… https://t.co/tw6m56EfGM",0.5,0.5,positive
@joncoopertweets @POTUS What a False run But Giod try! You guys have put out so Much false information that people… https://t.co/XwArEZ4hNu,0.6,-0.4000000000000001,negative
Crude prices up over 2% on rising U.S. oil demand and lower output | Reuters https://t.co/yROxGvJ3x4,1.0,-0.7,negative
"@GeneralTwattery @AndyPlumb4 Well.... we've seen the redefining of words like... woman, gender dysphoria, recession… https://t.co/e6ROEPjK0Q",0.0,0.0,neutral
Why performance CT company could give confidence in the economy https://t.co/IbhC6b7b62,0.0,0.0,neutral
@JordanUhl And it'll be even better once Biden turns on student loans again.... (which I hope he figures out a way… https://t.co/mvog0AWDd8,0.5,0.5,positive
Implement These Expert Tips and Tools to Recession-Proof Your Business: https://t.co/e6f72rrSOH #smallbusiness #smallbiz #shoplocal,0.0,0.0,neutral
"@chicagoartgirl4 @EndWokeness Lora, wake up.  The deep state corruption is as clear as the sun rising in the east.… https://t.co/G7TOsbqnZJ",0.39166666666666666,0.05000000000000001,positive
Implement These Expert Tips and Tools to Recession-Proof Your Business https://t.co/6agXX1Ut4J,0.0,0.0,neutral
"People Are Talking About a Recession, That's a Good Thing. https://t.co/hQYj9qKwqp via @YouTube",0.6000000000000001,0.7,positive
How will we know if the US economy is in a recession? https://t.co/O42LK6LsE9,0.0,0.0,neutral
"@SwizzleGizzle @nationalpost Early nineties was a recession time...it feels like we are in a worse one now, as the… https://t.co/Dhly1wwgxd",0.44999999999999996,-0.15000000000000002,negative
"U.S. Recession Probability Reaches 67%
#News #Market #StockMarket #investing #StockAndMore",0.0,0.0,neutral
"Due to recession/economy and  $TSLA being down 🙈

I am no longer a Patreon or Subscriber  for anyone 🤷‍♂️

Unsubscr… https://t.co/hTeZOA5EZv",0.3319444444444445,-0.14027777777777778,negative
@cspanwj I’m ridin’ with Biden—@JoeBiden and his Administration ended the Trump coronavirus epidemic and recession—… https://t.co/SU7PlQ87Oh,0.0,0.0,neutral
"People Are Talking About a Recession, That's a Good Thing. https://t.co/aVLFFHNrtB",0.6000000000000001,0.7,positive
U.S. Recession Probability Reaches 67%. https://t.co/33WWvslirO #markets #stocks #investing,0.0,0.0,neutral
"U.S. Growth Is Slowing, But Recession Doesn't Appear Imminent
#News #Market #StockMarket #investing #StockAndMore",0.0,0.0,neutral
"@GeromanAT @SamRamani2 A recession means a slowdown of economic prosperity 

Bums don’t mind living in filth 🤷‍♂️… https://t.co/13l73GXkiL",0.2,0.2,positive
"The chorus of stock bulls predicting US equities will weather a recession has got it wrong, if history is any guide… https://t.co/tnYvwDmr7n",0.9,-0.5,negative
"U.S. Growth Is Slowing, But Recession Doesn't Appear Imminent. https://t.co/lLHT2HbmyB #investing #business #finance",0.0,0.0,neutral
"Hey, Could Be That Long-Promised Recession Won’t Happen https://t.co/AsvxLBqC42",0.4,-0.05,negative
"Stock Market Crash: 60% Decline Is 'Likely' for S&amp;P 500, Expert Says - Business Insider https://t.co/51qhCzPnK3",1.0,0.0,neutral
@psac_afpc Don't force them back to work. Just fire them. The public sector is massively inflated anyway. We're in… https://t.co/nc1fEd1FTL,0.35555555555555557,0.0,neutral
Retirement confidence in the US tanks by largest margin since the Great Recession https://t.co/3fIGbe1sTF via @YahooFinance,0.75,0.8,positive
And it’s still not a “recession”? 🙃 https://t.co/ZQ4kVGPauJ,0.0,0.0,neutral
Why the performance of one CT company should give confidence in the economy https://t.co/DHjiAF5wx1,0.0,0.0,neutral
Why the performance of one CT company should give confidence in the economy https://t.co/JGMvkEgSSg,0.0,0.0,neutral
Why the performance of one CT company should give confidence in the economy https://t.co/pZrpbQr9jX,0.0,0.0,neutral
Why the performance of one CT company should give confidence in the economy https://t.co/IvUxLjFZIV,0.0,0.0,neutral
Why the performance of one CT company should give confidence in the economy https://t.co/4Dfmya53Rd,0.0,0.0,neutral
Why the performance of one CT company should give confidence in the economy https://t.co/1buuDhWXfS,0.0,0.0,neutral
Why the performance of one CT company should give confidence in the economy https://t.co/wptYyN3Q6k,0.0,0.0,neutral
@fundstrat I really still try to understand how a bull market can be on its way when sticky inflation is still very… https://t.co/WbauCxkK8o,0.25,0.2,positive
Why the performance of one CT company should give confidence in the economy https://t.co/hTLdZfsPsX,0.0,0.0,neutral
Why the performance of one CT company should give confidence in the economy https://t.co/0jrlqaV3wn,0.0,0.0,neutral
